+--------------+--------------+--------------+--------------+------------------+--------------+
|         load |        build |        solve |     evaluate |              cut |        total |
+--------------+--------------+--------------+--------------+------------------+--------------+
heavyNode=3533
Total...
Creating variable map...
Creating variable map done 56.170740 msec
Counting QUBO weights...
Counting QUBO weights done 28.968979 msec
Converting QUBO to CRS format...
  Adding weights...
  Adding weights done 206.916840 msec
  Creating CRS data...
  Creating CRS data done 0.395868 msec
Converting QUBO to CRS format done 207.370513 msec
scaling factor: 1.18534e+09
number of QUBO weights: 11351, rate: 0.0%
Solve...
Progress: 0.858[s], energy -477707532803654, penalty energy 0, src id 0
Progress: 67.231[s], energy -477707665975470, penalty energy 0, src id 0
Progress: 67.625[s], energy -477707666571510, penalty energy 0, src id 0
Progress: 68.004[s], energy -477707666910736, penalty energy 0, src id 0
Progress: 68.004[s], energy -477707666975257, penalty energy 0, src id 0
Progress: 68.378[s], energy -477707667071392, penalty energy 0, src id 0
Progress: 68.379[s], energy -477707667157343, penalty energy 0, src id 0
Progress: 68.379[s], energy -477707667160704, penalty energy 0, src id 0
Progress: 68.760[s], energy -477707667331885, penalty energy 0, src id 0
Progress: 68.760[s], energy -477707667332151, penalty energy 0, src id 0
Progress: 69.135[s], energy -477707667444851, penalty energy 0, src id 0
Progress: 69.504[s], energy -477707667471947, penalty energy 0, src id 0
Progress: 69.891[s], energy -477707667479954, penalty energy 0, src id 0
Progress: 69.891[s], energy -477707668061845, penalty energy 0, src id 0
Progress: 70.206[s], energy -477707668157987, penalty energy 0, src id 0
Progress: 70.206[s], energy -477707668157989, penalty energy 0, src id 0
Progress: 70.568[s], energy -477707668196713, penalty energy 0, src id 0
Progress: 70.568[s], energy -477707668198013, penalty energy 0, src id 0
Progress: 70.568[s], energy -477707668364346, penalty energy 0, src id 0
Progress: 70.927[s], energy -477707668410044, penalty energy 0, src id 0
Progress: 70.927[s], energy -477707668564434, penalty energy 0, src id 0
Progress: 71.246[s], energy -477707668578519, penalty energy 0, src id 0
Progress: 72.734[s], energy -477707668935188, penalty energy 0, src id 0
Progress: 73.253[s], energy -477707668966666, penalty energy 0, src id 0
Progress: 73.590[s], energy -477707669127986, penalty energy 0, src id 0
Progress: 73.926[s], energy -477707669140202, penalty energy 0, src id 0
Progress: 74.276[s], energy -477707669146561, penalty energy 0, src id 0
Progress: 74.276[s], energy -477707669154142, penalty energy 0, src id 0
Progress: 74.612[s], energy -477707669154959, penalty energy 0, src id 0
Progress: 74.612[s], energy -477707669157709, penalty energy 0, src id 0
Progress: 74.612[s], energy -477707669157990, penalty energy 0, src id 0
Progress: 74.955[s], energy -477707669159607, penalty energy 0, src id 0
Progress: 74.955[s], energy -477707669183984, penalty energy 0, src id 0
Progress: 75.264[s], energy -477707669185314, penalty energy 0, src id 0
Progress: 87.267[s], energy -477707669205237, penalty energy 0, src id 1
Progress: 93.378[s], energy -477707669213832, penalty energy 0, src id 1
Progress: 99.540[s], energy -477707669218578, penalty energy 0, src id 1
Progress: 100.913[s], energy -477707669575401, penalty energy 0, src id 0
Progress: 100.914[s], energy -477707669575899, penalty energy 0, src id 0
Progress: 100.914[s], energy -477707669873029, penalty energy 0, src id 0
Progress: 101.266[s], energy -477707670025637, penalty energy 0, src id 0
Progress: 101.626[s], energy -477707670034453, penalty energy 0, src id 0
Progress: 101.626[s], energy -477707670042332, penalty energy 0, src id 0
Progress: 101.961[s], energy -477707670069722, penalty energy 0, src id 0
Progress: 101.961[s], energy -477707670078815, penalty energy 0, src id 0
Progress: 102.300[s], energy -477707670082311, penalty energy 0, src id 0
Progress: 102.300[s], energy -477707670082617, penalty energy 0, src id 0
Progress: 102.677[s], energy -477707670082630, penalty energy 0, src id 0
Progress: 102.677[s], energy -477707670082824, penalty energy 0, src id 0
Progress: 103.032[s], energy -477707670083113, penalty energy 0, src id 0
Progress: 103.032[s], energy -477707670084226, penalty energy 0, src id 0
Progress: 103.409[s], energy -477707670085312, penalty energy 0, src id 0
Progress: 103.409[s], energy -477707670085332, penalty energy 0, src id 0
Progress: 103.787[s], energy -477707670085401, penalty energy 0, src id 0
Progress: 103.787[s], energy -477707670098693, penalty energy 0, src id 0
Progress: 104.103[s], energy -477707670098729, penalty energy 0, src id 0
Progress: 104.103[s], energy -477707670098733, penalty energy 0, src id 0
Progress: 104.435[s], energy -477707670098822, penalty energy 0, src id 0
Progress: 106.685[s], energy -477707670228718, penalty energy 0, src id 0
Progress: 106.685[s], energy -477707670252486, penalty energy 0, src id 0
Progress: 106.685[s], energy -477707670261546, penalty energy 0, src id 0
Progress: 107.064[s], energy -477707670291006, penalty energy 0, src id 0
Progress: 107.433[s], energy -477707670303171, penalty energy 0, src id 0
Progress: 107.765[s], energy -477707670311065, penalty energy 0, src id 0
Progress: 107.765[s], energy -477707670311106, penalty energy 0, src id 0
Progress: 109.027[s], energy -477707670323707, penalty energy 0, src id 0
Progress: 109.027[s], energy -477707670410055, penalty energy 0, src id 0
Progress: 109.334[s], energy -477707670498202, penalty energy 0, src id 0
Progress: 109.334[s], energy -477707670516581, penalty energy 0, src id 0
Progress: 109.696[s], energy -477707670530771, penalty energy 0, src id 0
Progress: 111.371[s], energy -477707670663660, penalty energy 0, src id 0
Progress: 111.712[s], energy -477707670674966, penalty energy 0, src id 0
Progress: 112.061[s], energy -477707670682653, penalty energy 0, src id 0
Progress: 112.061[s], energy -477707670683533, penalty energy 0, src id 0
Progress: 112.061[s], energy -477707670684373, penalty energy 0, src id 0
Progress: 112.382[s], energy -477707670687836, penalty energy 0, src id 0
Progress: 112.382[s], energy -477707670688255, penalty energy 0, src id 0
Progress: 112.700[s], energy -477707670688323, penalty energy 0, src id 0
Progress: 115.504[s], energy -477707670950769, penalty energy 0, src id 0
Progress: 115.504[s], energy -477707671000211, penalty energy 0, src id 0
Progress: 115.504[s], energy -477707671012328, penalty energy 0, src id 0
Progress: 115.504[s], energy -477707671025839, penalty energy 0, src id 0
Progress: 115.837[s], energy -477707671559537, penalty energy 0, src id 0
Progress: 115.837[s], energy -477707671646992, penalty energy 0, src id 0
Progress: 116.191[s], energy -477707671668140, penalty energy 0, src id 0
Progress: 116.192[s], energy -477707671686605, penalty energy 0, src id 0
Progress: 116.560[s], energy -477707671700043, penalty energy 0, src id 0
Progress: 116.560[s], energy -477707671702688, penalty energy 0, src id 0
Progress: 116.560[s], energy -477707671702755, penalty energy 0, src id 0
Progress: 116.560[s], energy -477707671704009, penalty energy 0, src id 0
Progress: 124.449[s], energy -477707671755550, penalty energy 0, src id 1
Progress: 127.399[s], energy -477707671855940, penalty energy 0, src id 0
Progress: 129.078[s], energy -477707671885082, penalty energy 0, src id 0
Progress: 129.401[s], energy -477707671889750, penalty energy 0, src id 0
Progress: 129.401[s], energy -477707671889751, penalty energy 0, src id 0
Progress: 129.732[s], energy -477707671923720, penalty energy 0, src id 0
Progress: 129.732[s], energy -477707671935848, penalty energy 0, src id 0
Progress: 129.732[s], energy -477707671935849, penalty energy 0, src id 0
Progress: 130.046[s], energy -477707671939303, penalty energy 0, src id 0
Progress: 130.046[s], energy -477707671939304, penalty energy 0, src id 0
Progress: 130.376[s], energy -477707671939743, penalty energy 0, src id 0
Progress: 136.664[s], energy -477707671955489, penalty energy 0, src id 1
Progress: 137.762[s], energy -477707671959110, penalty energy 0, src id 0
Progress: 137.763[s], energy -477707671962772, penalty energy 0, src id 0
Progress: 142.961[s], energy -477707672119770, penalty energy 0, src id 0
Progress: 143.324[s], energy -477707672231962, penalty energy 0, src id 0
Progress: 143.688[s], energy -477707672422095, penalty energy 0, src id 0
Progress: 143.688[s], energy -477707672423822, penalty energy 0, src id 0
Progress: 144.075[s], energy -477707672492019, penalty energy 0, src id 0
Progress: 144.075[s], energy -477707672504328, penalty energy 0, src id 0
Progress: 144.075[s], energy -477707672506923, penalty energy 0, src id 0
Progress: 144.421[s], energy -477707672676289, penalty energy 0, src id 0
Progress: 144.422[s], energy -477707672690314, penalty energy 0, src id 0
Progress: 144.783[s], energy -477707672701573, penalty energy 0, src id 0
Progress: 145.158[s], energy -477707672705152, penalty energy 0, src id 0
Progress: 145.488[s], energy -477707672879038, penalty energy 0, src id 0
Progress: 145.808[s], energy -477707672879430, penalty energy 0, src id 0
Progress: 145.809[s], energy -477707672879457, penalty energy 0, src id 0
Progress: 148.252[s], energy -477707672879989, penalty energy 0, src id 0
Progress: 148.253[s], energy -477707672888374, penalty energy 0, src id 0
Progress: 148.570[s], energy -477707672901285, penalty energy 0, src id 0
Progress: 148.570[s], energy -477707672901308, penalty energy 0, src id 0
Progress: 148.570[s], energy -477707672903491, penalty energy 0, src id 0
Progress: 148.897[s], energy -477707672911349, penalty energy 0, src id 0
Progress: 148.897[s], energy -477707672912316, penalty energy 0, src id 0
Progress: 148.897[s], energy -477707672912485, penalty energy 0, src id 0
Progress: 148.897[s], energy -477707672913311, penalty energy 0, src id 0
Progress: 149.275[s], energy -477707672913685, penalty energy 0, src id 0
Progress: 152.695[s], energy -477707673003623, penalty energy 0, src id 0
Progress: 152.696[s], energy -477707673040089, penalty energy 0, src id 0
Progress: 153.151[s], energy -477707673155546, penalty energy 0, src id 0
Progress: 153.151[s], energy -477707673224539, penalty energy 0, src id 0
Progress: 153.499[s], energy -477707673231177, penalty energy 0, src id 0
Progress: 153.500[s], energy -477707673232671, penalty energy 0, src id 0
Progress: 155.501[s], energy -477707673356619, penalty energy 0, src id 0
Progress: 155.501[s], energy -477707673377612, penalty energy 0, src id 0
Progress: 155.501[s], energy -477707673446124, penalty energy 0, src id 0
Progress: 155.501[s], energy -477707673450728, penalty energy 0, src id 0
Progress: 155.848[s], energy -477707673491518, penalty energy 0, src id 0
Progress: 155.848[s], energy -477707673491531, penalty energy 0, src id 0
Progress: 157.738[s], energy -477707673492570, penalty energy 0, src id 0
Progress: 158.071[s], energy -477707673503760, penalty energy 0, src id 0
Progress: 158.071[s], energy -477707673504429, penalty energy 0, src id 0
Progress: 158.391[s], energy -477707673504799, penalty energy 0, src id 0
Progress: 161.417[s], energy -477707673505226, penalty energy 0, src id 0
Progress: 161.417[s], energy -477707673505341, penalty energy 0, src id 0
Progress: 166.284[s], energy -477707673632677, penalty energy 0, src id 0
Progress: 166.284[s], energy -477707673643125, penalty energy 0, src id 0
Progress: 166.624[s], energy -477707673650811, penalty energy 0, src id 0
Progress: 166.624[s], energy -477707673654446, penalty energy 0, src id 0
Progress: 166.956[s], energy -477707673657121, penalty energy 0, src id 0
Progress: 170.039[s], energy -477707673662820, penalty energy 0, src id 0
Progress: 172.235[s], energy -477707673671684, penalty energy 0, src id 0
Progress: 172.235[s], energy -477707673671907, penalty energy 0, src id 0
Progress: 172.603[s], energy -477707673688993, penalty energy 0, src id 0
Progress: 172.603[s], energy -477707673689039, penalty energy 0, src id 0
Progress: 174.850[s], energy -477707673694991, penalty energy 0, src id 0
Progress: 174.850[s], energy -477707673695036, penalty energy 0, src id 0
Progress: 174.850[s], energy -477707673695211, penalty energy 0, src id 0
Progress: 174.851[s], energy -477707673703790, penalty energy 0, src id 0
Progress: 175.186[s], energy -477707673709337, penalty energy 0, src id 0
Progress: 175.186[s], energy -477707673711192, penalty energy 0, src id 0
Progress: 175.530[s], energy -477707673711452, penalty energy 0, src id 0
Progress: 177.114[s], energy -477707673719191, penalty energy 0, src id 0
Progress: 177.115[s], energy -477707673758352, penalty energy 0, src id 0
Progress: 177.460[s], energy -477707673770132, penalty energy 0, src id 0
Progress: 177.460[s], energy -477707673786004, penalty energy 0, src id 0
Progress: 177.858[s], energy -477707673790388, penalty energy 0, src id 0
Progress: 177.859[s], energy -477707673797624, penalty energy 0, src id 0
Progress: 178.176[s], energy -477707673797632, penalty energy 0, src id 0
Progress: 179.612[s], energy -477707673798522, penalty energy 0, src id 0
Progress: 182.254[s], energy -477707673799733, penalty energy 0, src id 0
Progress: 182.618[s], energy -477707673838035, penalty energy 0, src id 0
Progress: 182.618[s], energy -477707673838665, penalty energy 0, src id 0
Progress: 182.944[s], energy -477707673840708, penalty energy 0, src id 0
Progress: 183.594[s], energy -477707673840949, penalty energy 0, src id 0
Progress: 185.698[s], energy -477707673845368, penalty energy 0, src id 0
Progress: 186.047[s], energy -477707673875354, penalty energy 0, src id 0
Progress: 186.047[s], energy -477707673881761, penalty energy 0, src id 0
Progress: 186.047[s], energy -477707673916621, penalty energy 0, src id 0
Progress: 186.393[s], energy -477707673919065, penalty energy 0, src id 0
Progress: 186.393[s], energy -477707673919918, penalty energy 0, src id 0
Progress: 186.790[s], energy -477707673920813, penalty energy 0, src id 0
Progress: 186.790[s], energy -477707673921833, penalty energy 0, src id 0
Progress: 189.142[s], energy -477707674378786, penalty energy 0, src id 0
Progress: 189.142[s], energy -477707674408851, penalty energy 0, src id 0
Progress: 189.518[s], energy -477707674543604, penalty energy 0, src id 0
Progress: 189.854[s], energy -477707674667995, penalty energy 0, src id 0
Progress: 192.428[s], energy -477707675617797, penalty energy 0, src id 0
Progress: 192.738[s], energy -477707675676628, penalty energy 0, src id 0
Progress: 192.738[s], energy -477707675703744, penalty energy 0, src id 0
Progress: 192.738[s], energy -477707675716118, penalty energy 0, src id 0
Progress: 193.099[s], energy -477707675736346, penalty energy 0, src id 0
Progress: 193.470[s], energy -477707675737233, penalty energy 0, src id 0
Progress: 195.413[s], energy -477707675743011, penalty energy 0, src id 0
Progress: 195.413[s], energy -477707675743298, penalty energy 0, src id 0
Progress: 195.746[s], energy -477707675743303, penalty energy 0, src id 0
Progress: 198.337[s], energy -477707675896601, penalty energy 0, src id 0
Progress: 198.669[s], energy -477707675924203, penalty energy 0, src id 0
Progress: 198.980[s], energy -477707675924758, penalty energy 0, src id 0
Progress: 203.287[s], energy -477707675926450, penalty energy 0, src id 0
Progress: 203.287[s], energy -477707675938122, penalty energy 0, src id 0
Progress: 203.657[s], energy -477707675962492, penalty energy 0, src id 0
Progress: 203.657[s], energy -477707675962531, penalty energy 0, src id 0
Progress: 204.009[s], energy -477707675962542, penalty energy 0, src id 0
Progress: 210.738[s], energy -477707675963530, penalty energy 0, src id 1
Progress: 211.451[s], energy -477707675965527, penalty energy 0, src id 0
Progress: 211.451[s], energy -477707675965932, penalty energy 0, src id 0
Progress: 211.451[s], energy -477707675967822, penalty energy 0, src id 0
Progress: 211.451[s], energy -477707675968636, penalty energy 0, src id 0
Progress: 211.797[s], energy -477707675968647, penalty energy 0, src id 0
Progress: 223.064[s], energy -477707675969184, penalty energy 0, src id 1
Progress: 229.232[s], energy -477707675969918, penalty energy 0, src id 1
Progress: 235.358[s], energy -477707675969990, penalty energy 0, src id 1
Progress: 241.616[s], energy -477707675970285, penalty energy 0, src id 1
Progress: 245.201[s], energy -477707675970287, penalty energy 0, src id 0
Progress: 245.201[s], energy -477707675971947, penalty energy 0, src id 0
Progress: 245.601[s], energy -477707675991985, penalty energy 0, src id 0
Progress: 245.959[s], energy -477707675992236, penalty energy 0, src id 0
Progress: 245.959[s], energy -477707676001562, penalty energy 0, src id 0
Progress: 245.960[s], energy -477707676002666, penalty energy 0, src id 0
Progress: 246.276[s], energy -477707676003309, penalty energy 0, src id 0
Progress: 248.355[s], energy -477707676003330, penalty energy 0, src id 0
Progress: 250.275[s], energy -477707676075333, penalty energy 0, src id 0
Progress: 250.276[s], energy -477707676083957, penalty energy 0, src id 0
Progress: 250.276[s], energy -477707676098903, penalty energy 0, src id 0
Progress: 250.276[s], energy -477707676117466, penalty energy 0, src id 0
Progress: 250.616[s], energy -477707676157148, penalty energy 0, src id 0
Progress: 253.176[s], energy -477707676191451, penalty energy 0, src id 0
Progress: 253.176[s], energy -477707676191752, penalty energy 0, src id 0
Progress: 253.496[s], energy -477707676193383, penalty energy 0, src id 0
Progress: 253.867[s], energy -477707676193684, penalty energy 0, src id 0
Progress: 258.696[s], energy -477707676199022, penalty energy 0, src id 0
Progress: 261.172[s], energy -477707676501735, penalty energy 0, src id 0
Progress: 261.173[s], energy -477707676503695, penalty energy 0, src id 0
Progress: 261.173[s], energy -477707676564223, penalty energy 0, src id 0
Progress: 263.633[s], energy -477707676571440, penalty energy 0, src id 0
Progress: 263.633[s], energy -477707676572201, penalty energy 0, src id 0
Progress: 263.633[s], energy -477707676574110, penalty energy 0, src id 0
Progress: 263.633[s], energy -477707676575998, penalty energy 0, src id 0
Progress: 263.965[s], energy -477707676576916, penalty energy 0, src id 0
Progress: 264.336[s], energy -477707676576986, penalty energy 0, src id 0
Progress: 264.336[s], energy -477707676577082, penalty energy 0, src id 0
Progress: 264.700[s], energy -477707676577427, penalty energy 0, src id 0
Progress: 266.204[s], energy -477707676577849, penalty energy 0, src id 0
Progress: 266.565[s], energy -477707676848219, penalty energy 0, src id 0
Progress: 266.565[s], energy -477707676855903, penalty energy 0, src id 0
Progress: 266.565[s], energy -477707676856875, penalty energy 0, src id 0
Progress: 266.930[s], energy -477707676867455, penalty energy 0, src id 0
Progress: 267.294[s], energy -477707676873740, penalty energy 0, src id 0
Progress: 267.294[s], energy -477707676874712, penalty energy 0, src id 0
Progress: 267.662[s], energy -477707676879619, penalty energy 0, src id 0
Progress: 269.252[s], energy -477707676879647, penalty energy 0, src id 0
Progress: 270.592[s], energy -477707676882695, penalty energy 0, src id 0
Progress: 270.593[s], energy -477707676883331, penalty energy 0, src id 0
Progress: 270.593[s], energy -477707676884379, penalty energy 0, src id 0
Progress: 270.958[s], energy -477707676884546, penalty energy 0, src id 0
Progress: 272.947[s], energy -477707676884553, penalty energy 0, src id 0
Progress: 275.485[s], energy -477707676884965, penalty energy 0, src id 0
Progress: 285.040[s], energy -477707676885056, penalty energy 0, src id 1
Progress: 285.913[s], energy -477707676930358, penalty energy 0, src id 0
Progress: 285.913[s], energy -477707676977472, penalty energy 0, src id 0
Progress: 286.268[s], energy -477707676983986, penalty energy 0, src id 0
Progress: 286.618[s], energy -477707676989688, penalty energy 0, src id 0
Progress: 288.576[s], energy -477707676989706, penalty energy 0, src id 0
Progress: 291.482[s], energy -477707677012124, penalty energy 0, src id 0
Progress: 291.973[s], energy -477707677013081, penalty energy 0, src id 0
Progress: 294.166[s], energy -477707677017061, penalty energy 0, src id 0
Progress: 294.166[s], energy -477707677021671, penalty energy 0, src id 0
Progress: 294.537[s], energy -477707677022383, penalty energy 0, src id 0
Progress: 294.537[s], energy -477707677022429, penalty energy 0, src id 0
Progress: 294.990[s], energy -477707677023526, penalty energy 0, src id 0
Progress: 298.991[s], energy -477707677028249, penalty energy 0, src id 0
Progress: 298.991[s], energy -477707677028296, penalty energy 0, src id 0
Progress: 299.314[s], energy -477707677028654, penalty energy 0, src id 0
Progress: 301.795[s], energy -477707677028948, penalty energy 0, src id 0
Progress: 304.421[s], energy -477707677032395, penalty energy 0, src id 0
Progress: 304.797[s], energy -477707677034279, penalty energy 0, src id 0
Progress: 322.203[s], energy -477707677034699, penalty energy 0, src id 1
Progress: 328.298[s], energy -477707677035193, penalty energy 0, src id 1
Progress: 331.430[s], energy -477707677215586, penalty energy 0, src id 0
Progress: 331.431[s], energy -477707677222312, penalty energy 0, src id 0
Progress: 331.741[s], energy -477707677222555, penalty energy 0, src id 0
Progress: 331.741[s], energy -477707677224702, penalty energy 0, src id 0
Progress: 332.116[s], energy -477707677225099, penalty energy 0, src id 0
Progress: 332.116[s], energy -477707677225672, penalty energy 0, src id 0
Progress: 332.473[s], energy -477707677225801, penalty energy 0, src id 0
Progress: 332.473[s], energy -477707677304579, penalty energy 0, src id 0
Progress: 332.796[s], energy -477707677304711, penalty energy 0, src id 0
Progress: 335.799[s], energy -477707677373726, penalty energy 0, src id 0
Progress: 336.154[s], energy -477707677373783, penalty energy 0, src id 0
Progress: 336.154[s], energy -477707677376608, penalty energy 0, src id 0
Progress: 336.645[s], energy -477707677376715, penalty energy 0, src id 0
Progress: 338.856[s], energy -477707677387396, penalty energy 0, src id 0
Progress: 341.131[s], energy -477707677387444, penalty energy 0, src id 0
Progress: 341.494[s], energy -477707677387501, penalty energy 0, src id 0
Progress: 344.770[s], energy -477707677390671, penalty energy 0, src id 0
Progress: 344.770[s], energy -477707677392120, penalty energy 0, src id 0
Progress: 344.770[s], energy -477707677393401, penalty energy 0, src id 0
Progress: 359.481[s], energy -477707677393404, penalty energy 0, src id 1
Progress: 365.640[s], energy -477707677393405, penalty energy 0, src id 1
Progress: 371.730[s], energy -477707677395792, penalty energy 0, src id 1
Progress: 377.101[s], energy -477707677802177, penalty energy 0, src id 0
Progress: 377.425[s], energy -477707677820466, penalty energy 0, src id 0
Progress: 377.767[s], energy -477707677821869, penalty energy 0, src id 0
Progress: 377.767[s], energy -477707677821934, penalty energy 0, src id 0
Progress: 377.767[s], energy -477707677823934, penalty energy 0, src id 0
Progress: 378.128[s], energy -477707677824285, penalty energy 0, src id 0
Progress: 378.128[s], energy -477707677824291, penalty energy 0, src id 0
Progress: 378.487[s], energy -477707677829461, penalty energy 0, src id 0
Progress: 380.369[s], energy -477707677837847, penalty energy 0, src id 0
Progress: 380.369[s], energy -477707677837991, penalty energy 0, src id 0
Progress: 380.714[s], energy -477707677838018, penalty energy 0, src id 0
Progress: 380.714[s], energy -477707677838027, penalty energy 0, src id 0
Progress: 382.861[s], energy -477707677863051, penalty energy 0, src id 0
Progress: 385.966[s], energy -477707677868927, penalty energy 0, src id 0
Progress: 388.770[s], energy -477707677869251, penalty energy 0, src id 0
Progress: 390.234[s], energy -477707677879271, penalty energy 0, src id 0
Progress: 390.234[s], energy -477707677890962, penalty energy 0, src id 0
Progress: 390.616[s], energy -477707677891536, penalty energy 0, src id 0
Progress: 390.616[s], energy -477707677892875, penalty energy 0, src id 0
Progress: 390.921[s], energy -477707677893449, penalty energy 0, src id 0
Progress: 402.835[s], energy -477707677893828, penalty energy 0, src id 1
Progress: 408.951[s], energy -477707677893941, penalty energy 0, src id 1
Progress: 409.074[s], energy -477707677902213, penalty energy 0, src id 0
Progress: 409.464[s], energy -477707677902229, penalty energy 0, src id 0
Progress: 409.825[s], energy -477707677902233, penalty energy 0, src id 0
Progress: 410.177[s], energy -477707677902337, penalty energy 0, src id 0
Progress: 410.177[s], energy -477707677902341, penalty energy 0, src id 0
Progress: 421.250[s], energy -477707677902495, penalty energy 0, src id 1
Progress: 427.394[s], energy -477707677902496, penalty energy 0, src id 1
Progress: 439.659[s], energy -477707677902509, penalty energy 0, src id 1
Progress: 445.747[s], energy -477707677902518, penalty energy 0, src id 1
Progress: 448.661[s], energy -477707677902527, penalty energy 0, src id 0
Progress: 453.646[s], energy -477707677907663, penalty energy 0, src id 0
Progress: 453.647[s], energy -477707677907907, penalty energy 0, src id 0
Progress: 453.997[s], energy -477707677910757, penalty energy 0, src id 0
Progress: 461.244[s], energy -477707677911172, penalty energy 0, src id 0
Progress: 468.238[s], energy -477707677914653, penalty energy 0, src id 0
Progress: 468.238[s], energy -477707677923719, penalty energy 0, src id 0
Progress: 472.701[s], energy -477707677924333, penalty energy 0, src id 0
Progress: 474.947[s], energy -477707677944609, penalty energy 0, src id 0
Progress: 474.947[s], energy -477707677946024, penalty energy 0, src id 0
Progress: 477.677[s], energy -477707677962232, penalty energy 0, src id 0
Progress: 478.011[s], energy -477707677992500, penalty energy 0, src id 0
Progress: 480.301[s], energy -477707677996082, penalty energy 0, src id 0
Progress: 480.677[s], energy -477707678007166, penalty energy 0, src id 0
Progress: 483.076[s], energy -477707678007423, penalty energy 0, src id 0
Progress: 485.229[s], energy -477707678009343, penalty energy 0, src id 0
Progress: 487.745[s], energy -477707678015464, penalty energy 0, src id 0
Progress: 488.084[s], energy -477707678032525, penalty energy 0, src id 0
Progress: 489.959[s], energy -477707678047466, penalty energy 0, src id 0
Progress: 490.301[s], energy -477707678052802, penalty energy 0, src id 0
Progress: 498.604[s], energy -477707678052956, penalty energy 0, src id 0
Progress: 508.116[s], energy -477707678053947, penalty energy 0, src id 0
Progress: 508.116[s], energy -477707678053972, penalty energy 0, src id 0
Progress: 508.490[s], energy -477707678054020, penalty energy 0, src id 0
Progress: 510.520[s], energy -477707678054224, penalty energy 0, src id 0
Progress: 513.213[s], energy -477707678054590, penalty energy 0, src id 0
Progress: 513.563[s], energy -477707678054753, penalty energy 0, src id 0
Progress: 517.033[s], energy -477707678055704, penalty energy 0, src id 0
Progress: 517.033[s], energy -477707678055759, penalty energy 0, src id 0
Progress: 517.033[s], energy -477707678056105, penalty energy 0, src id 0
Progress: 525.459[s], energy -477707678056190, penalty energy 0, src id 0
Progress: 525.806[s], energy -477707678056260, penalty energy 0, src id 0
Progress: 525.806[s], energy -477707678056345, penalty energy 0, src id 0
Progress: 528.092[s], energy -477707678057262, penalty energy 0, src id 0
Progress: 528.093[s], energy -477707678057982, penalty energy 0, src id 0
Progress: 528.428[s], energy -477707678057995, penalty energy 0, src id 0
Progress: 528.428[s], energy -477707678058915, penalty energy 0, src id 0
Progress: 528.429[s], energy -477707678058928, penalty energy 0, src id 0
Progress: 538.204[s], energy -477707678059011, penalty energy 0, src id 1
Progress: 544.313[s], energy -477707678059170, penalty energy 0, src id 1
Progress: 550.468[s], energy -477707678059328, penalty energy 0, src id 1
Progress: 556.670[s], energy -477707678059537, penalty energy 0, src id 1
Progress: 556.876[s], energy -477707678060209, penalty energy 0, src id 0
Progress: 557.232[s], energy -477707678060558, penalty energy 0, src id 0
Progress: 557.232[s], energy -477707678064120, penalty energy 0, src id 0
Progress: 557.624[s], energy -477707678064222, penalty energy 0, src id 0
Progress: 557.624[s], energy -477707678064357, penalty energy 0, src id 0
Progress: 557.624[s], energy -477707678064455, penalty energy 0, src id 0
Progress: 558.034[s], energy -477707678104781, penalty energy 0, src id 0
Progress: 558.035[s], energy -477707678104800, penalty energy 0, src id 0
Progress: 558.532[s], energy -477707678105101, penalty energy 0, src id 0
Progress: 560.745[s], energy -477707678105175, penalty energy 0, src id 0
Progress: 560.746[s], energy -477707678105948, penalty energy 0, src id 0
Progress: 560.746[s], energy -477707678116768, penalty energy 0, src id 0
Progress: 561.080[s], energy -477707678116804, penalty energy 0, src id 0
Progress: 561.411[s], energy -477707678116809, penalty energy 0, src id 0
Progress: 568.970[s], energy -477707678116893, penalty energy 0, src id 1
Progress: 575.183[s], energy -477707678116948, penalty energy 0, src id 1
Progress: 581.332[s], energy -477707678116972, penalty energy 0, src id 1
Progress: 585.146[s], energy -477707678120089, penalty energy 0, src id 0
Progress: 585.146[s], energy -477707678120111, penalty energy 0, src id 0
Progress: 585.495[s], energy -477707678120139, penalty energy 0, src id 0
Progress: 593.641[s], energy -477707678120191, penalty energy 0, src id 1
Progress: 599.735[s], energy -477707678120349, penalty energy 0, src id 1
Progress: 605.850[s], energy -477707678120355, penalty energy 0, src id 1
Progress: 608.871[s], energy -477707678120512, penalty energy 0, src id 0
Progress: 609.190[s], energy -477707678121302, penalty energy 0, src id 0
Progress: 621.247[s], energy -477707678125714, penalty energy 0, src id 0
Progress: 622.775[s], energy -477707678127419, penalty energy 0, src id 0
Progress: 627.551[s], energy -477707678127510, penalty energy 0, src id 0
Progress: 637.199[s], energy -477707678127724, penalty energy 0, src id 0
Progress: 662.373[s], energy -477707678165253, penalty energy 0, src id 0
Progress: 665.121[s], energy -477707678178061, penalty energy 0, src id 0
Progress: 665.121[s], energy -477707678178088, penalty energy 0, src id 0
Progress: 665.510[s], energy -477707678178288, penalty energy 0, src id 0
Progress: 667.611[s], energy -477707678185526, penalty energy 0, src id 0
Progress: 667.972[s], energy -477707678185668, penalty energy 0, src id 0
Progress: 676.534[s], energy -477707678188452, penalty energy 0, src id 0
Progress: 676.850[s], energy -477707678192804, penalty energy 0, src id 0
Progress: 685.567[s], energy -477707678193095, penalty energy 0, src id 1
Progress: 691.641[s], energy -477707678195009, penalty energy 0, src id 1
Progress: 697.770[s], energy -477707678195226, penalty energy 0, src id 1
